136,0,KRR1
67,1,STRN
7,0,C8orf48
39,0,TP53I3
21,0,MB
66,0,SLC18A3
23,0,SLC18A2
5,0,SLC18A1
49,0,RALBP1
53,0,ZNF830
197,0,ZNF837
159,0,ZNF839
84,0,PHAX
289,0,ZPBP
20,0,RAB33A
192,0,SLC17A9
5,0,RAB33B
18,0,SLC17A5
88,0,SLC17A6
72,0,SLC17A7
71,0,SLC17A1
48,0,SLC17A2
224,0,SETDB2
70,0,ITCH
16,0,CHMP4A
81,0,CHMP4B
308,0,CHMP4C
45,0,COBLL1
60,0,ST5
16,0,ST7
340,0,TMEM173
208,0,ZNF302
350,0,ZNF300
11,0,STS
9,0,HOXB13
86,0,FBXO17
3,0,PPP3CA
740,0,PPP3CB
67,0,PPP3CC
16,0,LIF
135,0,RPL12
137,0,RPL18
55,0,ADRA2A
8,0,ADRA2B
132,0,RPL19
306,0,TEX28
294,0,SYT8
245,0,SYT9
445,0,MTCH2
9,0,MTCH1
217,0,SYT1
56,0,SYT2
177,0,SYT3
105,0,SYT4
147,0,SYT5
53,0,SYT6
94,0,SYT7
310,0,TIAL1
7,0,FUBP3
283,1,FUBP1
371,0,SCHIP1
148,0,MARCO
54,0,SAP30
337,0,NBL1
52,0,HSFX1
445,0,SMPD4
16,0,SMPD1
55,0,SMPD3
551,0,SMPD2
261,1,BRIP1
69,0,PDE11A
542,0,TTC28
104,0,TTC24
416,0,TTC25
153,0,TTC27
603,0,TTC22
63,0,ENO1
316,0,ENO2
6,0,ENO3
209,0,CFD
8,0,OBSCN
105,0,MCL1
453,0,SORBS1
345,0,SORBS3
30,0,SORBS2
4,0,ODC1
428,0,IL18RAP
356,0,EOMES
7,0,CGB1
167,0,CGB2
24,0,FKBP14
54,0,UBE2J1
477,0,FKBP10
324,0,FKBP11
301,1,FBXO11
192,0,FBXO16
344,0,TACO1
358,0,FBXO15
3,0,SFTA3
75,0,CNGB1
2,0,CNGB3
495,1,BCLAF1
275,0,PLA2G6
77,0,PLA2G7
27,0,PLA2G5
292,0,PLA2G3
11,0,CCDC77
289,0,CCDC70
57,0,CCDC71
21,0,HIST3H2BB
434,0,GHITM
61,0,CSHL1
4,0,FKBP1B
74,0,FKBP1A
46,0,UNC50
105,0,NKAIN4
611,0,MAP1A
614,0,MAP1B
228,1,RMI2
3,0,UNC5B
49,0,UNC5C
96,0,VGF
33,0,UNC5A
183,0,UNC5D
43,0,MAP1S
154,0,RPL18A
48,0,ALOX12B
13,0,EPB41L1
43,0,PPCDC
22,0,EPB41L3
535,0,EPB41L2
33,0,EPB41L5
78,0,ACSS3
81,0,ACSS2
7,0,ACSS1
395,0,KIDINS220
14,0,PCOLCE2
243,0,DFNA5
460,0,MAGEH1
60,0,WNT3
3,0,WNT2
84,0,WNT1
2,0,LRRN4
9,0,AGXT
59,0,WNT6
91,0,WNT4
41,0,RNF170
251,0,PCNA
25,0,ZBTB7A
404,0,ZBTB7B
506,0,PCNP
21,0,PCNT
118,0,PCNX
316,0,PACRG
41,0,UFD1L
409,0,ILF3
176,0,ILF2
10,0,BOK
501,0,BOC
802,0,DENND2D
83,0,PPT1
14,0,RABAC1
165,0,INPP4B
157,0,INPP4A
255,0,SAFB
7,0,TRNP1
72,0,NGLY1
5,0,LMX1A
6,0,LMX1B
169,0,OR6V1
50,0,CNR1
148,0,GBX2
222,0,GBX1
352,0,CNR2
15,0,GNL3L
304,0,TGS1
666,0,ANKS1B
5,0,ANKS1A
13,0,ADAM10
415,0,ADAM11
10,0,ADAM12
174,0,ADAM15
111,0,ADAM17
127,0,ADAM19
12,0,MEPE
427,0,HAGH
7,0,GLYAT
82,0,U2AF1L4
26,0,NDEL1
199,0,SHANK2
259,0,SHANK1
41,0,PCSK9
49,0,PCSK2
3,0,PCSK6
94,0,PCSK7
264,0,PCSK5
438,0,IFNAR2
35,0,PLTP
59,0,DPYSL4
276,1,SETBP1
578,0,SAMSN1
3,0,FAM151B
279,0,PAXIP1
213,0,VPRBP
10,0,USE1
724,0,CNRIP1
867,0,DTX3
39,0,CDC34
19,0,CDC37
251,0,PGLS
397,0,IRAK4
137,0,WDR7
192,0,CCNA2
211,0,DIAPH2
295,0,VPS25
573,0,DYNC1I1
139,0,VPS28
5,0,VPS29
285,0,SKA1
239,0,SKA3
131,0,SKA2
302,0,GRID2IP
429,0,PGAM5
62,0,PPP1R13B
126,0,PPP1R13L
341,0,WNT10A
91,0,WNT10B
2,0,PYY
36,0,TM4SF18
3,0,POU3F3
6,0,POU3F1
195,0,LAMB1
288,0,LAMB3
352,0,LAMB2
9,1,CYSLTR2
8,0,LAMB4
15,0,ATP7B
17,0,MPHOSPH9
408,0,MPHOSPH8
11,0,MPHOSPH6
183,0,ASTN2
475,0,MGA
474,0,MGP
89,0,ADSS
177,0,SAMD4A
29,0,ADSL
96,0,SAMD4B
7,0,GAS2L3
5,0,FAM53C
173,0,HN1L
179,0,ZW10
97,0,RSRC1
327,0,RSRC2
4,0,CPN2
48,0,CPN1
460,0,HLA-DMB
514,0,GABBR1
636,0,NLGN2
146,0,NLGN3
211,0,ARHGAP44
34,0,CASQ1
255,0,ARHGAP40
513,0,CASQ2
287,0,NUP107
23,0,TNNT1
211,0,CDC42EP3
142,0,CDC42EP2
23,0,CDC42EP1
82,0,CDC42EP5
6,0,CDC42EP4
7,0,GPRC6A
36,0,TBKBP1
408,0,RAB36
721,0,ABI2
519,0,ABI3
185,1,ABI1
28,0,TESC
247,0,OTP
3,0,PITPNC1
5,0,KRT39
424,0,ZBED5
15,0,KRT31
40,0,KRT32
17,0,KRT35
32,0,DHDDS
6,0,KRT37
60,0,KRT36
284,0,IL21
2,0,IL20
3,0,IL22
2,0,IL25
288,0,IL24
59,0,IL27
2,0,IL26
59,0,TIMP1
193,0,CLINT1
25,0,C4B
30,0,AHRR
264,0,ADCY4
322,0,ADCY5
12,0,ADCY6
346,0,ADCY7
48,0,ADCY1
294,0,ADCY2
451,0,ADCY3
2,0,ADCY8
39,0,ADCY9
351,0,NUCKS1
25,0,DDI2
271,0,DDI1
174,0,XRCC1
460,0,XRCC3
199,0,XRCC2
143,0,XRCC5
13,0,XRCC4
220,0,XRCC6
424,0,MEIS3
87,0,MEIS2
93,0,MEIS1
38,0,PCDHAC1
404,0,CTLA4
171,0,RSL1D1
36,0,DDX60
48,0,H2AFY2
2,0,ADCY10
2,0,KCNA6
5,0,KCNA7
28,0,KCNA4
187,0,KCNA5
103,0,KCNA2
307,0,KCNA3
63,0,KCNA1
6,0,OPTN
4,0,BHMT
77,0,OPTC
304,0,FTL
84,0,MCCC1
208,0,ZDHHC1
53,0,ACACB
103,0,ZDHHC3
31,0,PLA2G2A
4,0,PLA2G2C
5,0,PLA2G2E
157,0,PLA2G2D
2,0,PLA2G2F
44,0,SLC22A9
2,0,OR8J3
108,0,CYFIP1
95,0,CYFIP2
2,0,TTPAL
2,0,LHPP
37,0,NUP188
377,0,GLT8D1
241,0,OR2C3
2,0,OR2C1
18,0,REG1A
17,0,REG1B
50,0,HES1
27,0,BPNT1
356,1,BCL9
81,1,BCL6
236,1,BCL3
95,1,BCL2
8,0,CLMN
3,0,MTM1
91,0,CSNK1G2
35,0,CSNK1G3
81,0,CSNK1G1
151,0,SERPINB1
14,0,SERPINB3
14,0,SERPINB2
51,0,SERPINB5
4,0,SERPINB4
2,0,SERPINB6
357,0,FAM76B
119,0,FAM76A
132,0,EXD3
287,0,EXD1
13,0,ELP4
40,0,ELP3
200,0,ELP2
35,0,SPRYD3
194,0,SPRYD4
625,0,KLHDC9
308,0,KLHDC4
81,0,KLHDC2
27,0,KLHDC3
191,1,ASXL1
281,0,TRIM51
53,1,ASXL2
288,0,HDDC3
149,0,DONSON
2,0,SPATA13
2,0,SPATA12
165,0,VCP
206,0,RINL
32,0,HFE
28,0,ZNF213
211,0,GPR143
34,0,SLC7A9
378,0,HLA-C
445,0,ZWINT
4,0,CITED2
53,0,CITED1
23,0,SLC7A4
2,0,CITED4
19,0,DAGLA
13,0,DAGLB
47,0,SLC7A2
657,0,PHF21B
2,0,CSNK1A1L
7,0,HIRA
43,0,RIN1
291,0,RIN3
94,0,RIN2
90,0,WWOX
93,0,RIPK1
615,0,RIPK3
53,0,RIPK2
21,0,PDCL
85,0,SRCIN1
9,0,CRABP1
80,0,CRABP2
184,0,ZNF419
386,0,ZNF418
282,0,ZNF417
58,0,ZNF416
140,0,ZNF414
51,0,ZNF410
41,0,SSSCA1
3,0,POU4F1
293,0,POU4F2
2,0,POU4F3
58,0,FBF1
11,0,RASA4
446,0,RASA1
515,0,RASA2
148,0,RASA3
2,0,ACTN3
10,0,ACTN2
569,0,NGFRAP1
120,0,ACTN4
48,1,EZR
315,0,N6AMT1
122,0,N6AMT2
3,0,OR5J2
11,0,ABLIM1
57,0,ABLIM3
10,0,ABLIM2
225,0,FAM172A
245,0,GSTZ1
129,0,RAB6A
88,0,RAB6B
75,0,GDI2
265,0,GDI1
80,0,TTC30A
40,0,TFAP4
80,0,SPDL1
27,0,CALM1
176,0,NAPEPLD
17,0,SPTA1
145,0,HGSNAT
756,0,CRYZL1
87,0,SERF2
272,0,NAT9
8,0,NAT2
128,0,NAT1
2,0,NAT6
442,0,FAIM2
126,0,PARG
14,0,CCBL1
2,0,CCBL2
537,0,COX5A
363,0,COX5B
44,0,SIPA1L1
286,0,SIPA1L3
57,0,PPFIA4
54,0,SLC35F5
16,0,PPFIA1
28,0,SUPV3L1
21,0,TSPAN12
51,0,TSPAN15
156,0,TSPAN17
163,0,MT-ND1
153,0,MT-ND2
183,0,MT-ND3
202,0,MT-ND4
79,0,MT-ND5
52,0,MT-ND6
42,0,EAF1
15,0,EAF2
36,0,FOXF1
46,0,FOXF2
16,0,RBPJL
96,0,TMUB1
2,0,SCGB1C1
186,0,SYNCRIP
272,0,TRIM34
125,0,MMAA
127,0,MMAB
27,0,TYR
62,0,ALG8
174,0,ALG2
259,0,ALG3
259,0,ALG1
106,0,ALG6
123,0,ALG5
21,1,WIF1
297,0,PDXP
9,0,RNGTT
85,0,KIAA1324L
32,0,INSL3
31,0,RTN1
122,0,RDM1
325,0,CLUL1
34,0,PDX1
25,0,FECH
31,0,ADAP1
351,0,ADAP2
185,0,KLHL10
6,0,KLHL12
155,0,KLHL13
10,0,KLHL15
54,0,KLHL18
286,0,DMRTB1
334,0,GABPB2
17,0,NPTX1
20,0,IER2
17,0,PARP1
14,0,SLN
235,0,SLK
537,0,SLA
319,0,PHYH
155,0,NOTCH4
44,0,MEAF6
2,0,MSMP
2,0,AZIN1
217,1,NOTCH1
271,1,NOTCH2
403,0,NOTCH3
40,0,ZNF658
129,0,ZNF655
403,0,TCTEX1D2
8,0,ZNF653
2,0,TCTEX1D4
3,0,RAPGEF5
157,0,RAPGEF6
255,0,N4BP2L2
25,0,RAPGEF1
4,0,RAPGEF2
154,0,RAPGEF3
193,1,ZNF384
250,0,ZNF383
604,0,ZNF382
10,0,POC1B
26,0,KRTAP3-2
17,0,KRTAP3-1
65,0,SNRPD3
62,0,SNRPD2
140,0,SNRPD1
184,0,NMBR
10,0,PKP2
645,0,IFT46
25,0,RFX6
40,0,GLDN
10,0,GLDC
3,1,ROS1
62,0,PC
6,0,DHRS12
156,0,DHRS13
2,0,MAP1LC3B2
14,0,LGMN
584,0,CAPS2
262,0,EHMT1
629,0,EHMT2
5,0,ADIPOR2
43,0,ADIPOR1
28,0,MARK4
195,0,MARK1
338,0,MARK2
9,0,MARK3
101,0,IGBP1
14,0,TPD52L2
288,0,TPD52L3
67,0,TPD52L1
77,0,EFCAB10
442,0,ACTR3C
114,0,ACTR3B
16,0,WDR13
278,0,WDR12
269,0,WDR11
636,0,WDR17
90,0,WDR18
85,0,USP9X
23,0,KRT33B
160,0,KRT33A
253,0,ZFP42
71,0,PLOD3
45,0,HPCA
81,0,HTATIP2
2,0,DEFB136
3,0,DEFB132
2,0,NKX6-1
224,0,KCTD13
457,0,KCTD12
85,0,KCTD11
504,0,KCTD10
12,0,KCTD19
33,0,KCTD18
10,0,H6PD
11,0,SLC25A37
73,0,SLC25A36
291,0,SLC25A31
46,0,SLC25A32
18,0,SLC25A38
124,0,TUBA1C
17,0,TUBA1B
149,0,TUBA1A
18,0,IGSF10
34,0,FAM102B
41,0,FAM102A
767,0,RIMKLB
2,0,PGBD3
249,0,PCID2
222,0,POMT1
209,0,POMT2
445,0,AIF1
7,0,AGPS
265,0,STOM
117,0,NPLOC4
26,0,HOXA10
252,0,LGALS13
236,0,SSBP4
20,0,PBLD
107,0,PGPEP1
191,0,SMU1
239,0,SSRP1
480,0,IRAK1BP1
58,0,C1orf174
35,0,GPC1
141,0,GPC2
99,1,GPC3
42,0,GPC4
103,1,GPC5
103,0,GPC6
95,0,MPHOSPH10
29,0,C14orf119
284,0,GSC2
9,0,ORM1
7,0,WHSC1
62,0,ALDH3A2
103,0,ALDH3A1
38,0,EDC3
360,0,EDC4
311,0,ATXN3L
335,0,ANAPC1
478,0,ANAPC2
39,0,ANAPC5
512,0,ANAPC4
42,0,ANAPC7
376,0,PSMD14
127,0,PSMD11
149,0,PSMD10
74,0,PSMD13
141,0,PSMD12
365,0,EXOSC10
2,0,MYLK2
4,0,MYLK3
100,0,MOB2
129,0,PQLC2
111,0,MOB4
21,0,LOXHD1
135,0,KIAA1524
323,0,KIAA1522
160,0,EEF1A1
140,0,EEF1A2
53,0,LRRC20
523,0,CHP1
7,0,HMGB4
58,0,GCHFR
278,0,MNDA
146,0,MND1
374,1,FGFR1OP
116,0,TPSAB1
77,1,CALR
428,0,CALU
86,0,CHPF
107,0,DHX29
20,0,AGMO
326,0,RIBC1
123,0,CLEC1B
10,0,RFFL
43,0,RFC2
112,0,RAB27A
371,0,RAB27B
2,0,FAM122A
311,0,FAM122B
76,0,FAM122C
305,0,CYP2D6
387,0,C10orf54
11,0,SPRR3
178,0,DHX40
69,0,TRIM9
293,0,PFN1
418,0,PFN2
294,0,PFN3
36,0,PFN4
92,0,TRIM3
66,0,TRIM2
56,0,TRIM5
26,0,TRIM7
56,0,TRIM6
95,0,PPA2
9,0,PPA1
49,0,NUP62
320,1,CSF1R
389,0,SIPA1
17,0,RMND1
206,0,FAM159A
14,0,SSX2IP
86,0,LRAT
195,0,PPAN
23,0,OR7A5
146,0,PPAT
25,0,DCXR
12,0,NFYC
211,0,NFYB
16,0,NFYA
37,0,RAB1B
50,0,NLE1
2,0,SKIL
327,0,CYTH1
14,0,GCGR
394,0,CYTH3
201,0,CYTH2
571,0,CYTH4
155,0,DPH1
161,0,DPH2
97,0,DPH3
336,0,MYH7B
22,0,DPH5
22,0,SPAST
184,0,PAM
621,0,DCN
28,0,DCK
8,0,DCD
21,0,THRB
60,1,DCC
357,0,THRA
42,0,DCX
98,0,DCT
70,0,CREB5
6,0,CDH23
16,0,CDH24
321,1,CREB1
26,0,FLRT3
10,0,FLRT2
94,0,TRPT1
62,0,ARCN1
6,0,QRFP
4,0,AES
3,0,FAM196B
76,1,PPP6C
264,0,SLC39A13
99,0,HSPA4L
8,0,PRAC1
295,0,MOS
131,0,EIF4EBP1
19,0,EIF4EBP3
15,0,EIF4EBP2
3,0,MOG
85,0,SH2D1B
474,0,SH2D1A
434,0,LRRC37A3
195,0,CSDC2
301,0,PDHA2
369,0,CPSF3L
157,0,PDHA1
132,0,ERCC6
3,0,TCAP
335,0,RILPL2
267,0,MRPS10
13,0,FMR1
317,0,SEL1L3
73,0,LYPD1
52,0,CALCOCO1
127,0,CALCOCO2
231,0,RGS5
56,0,RGS6
25,0,RGS1
16,0,RGS2
12,0,RGS3
67,0,RGS8
14,0,RGS9
37,0,CDK2AP1
75,0,CDK2AP2
108,0,BMP7
540,1,CD28
162,0,MRPS9
483,0,MRPS7
122,0,CD22
26,0,MRPS5
208,0,IFI35
428,0,CD27
214,0,MRPS2
743,0,IFI30
110,0,NKIRAS2
510,0,NKIRAS1
220,1,FAT3
4,1,FAT1
526,1,FAT4
26,0,PSG4
2,0,PSG5
2,0,PSG2
247,0,PSG3
2,0,PSG1
20,0,COL27A1
10,0,LSM6
150,0,NEURL1B
38,0,LSM7
23,0,GATSL3
45,0,AKR7A2
140,0,LSM3
7,0,RASSF9
188,0,GAMT
31,0,MARCH10
168,0,HIST1H1T
31,0,PLCD4
16,0,CTRB1
117,0,PLCD3
2,0,OR8B4
73,0,PLCD1
15,0,HIST1H1D
6,0,HIST1H1E
2,0,OR8B8
45,0,HIST1H1A
4,0,HIST1H1B
11,0,HIST1H1C
44,0,SOS2
239,0,SOS1
4,0,GNMT
88,0,CAB39
353,0,CKMT1A
324,0,CKMT1B
177,0,BCL2L14
42,0,BCL2L11
203,0,BCL2L10
99,0,BCL2L13
27,1,BCL2L12
186,0,HSD11B2
8,0,HSD11B1
192,0,ISYNA1
47,0,GTF2H3
2,0,GTF2H2
35,0,GTF2H1
290,0,GTF2H5
54,0,GTF2H4
87,0,ALDH1B1
13,0,COX7A2L
458,0,SMARCC2
119,0,SMARCC1
531,0,RYK
128,0,IFNW1
31,0,BLOC1S6
3,0,LHX2
44,0,LHX3
182,0,LHX4
6,0,LHX5
205,0,LHX6
6,0,LHX8
2,0,LHX9
14,0,SLC38A7
4,0,SLC38A1
174,0,SLC38A3
52,0,SLC38A2
54,0,SLC38A9
37,0,OCA2
157,0,YBX1
33,0,YBX3
9,0,YBX2
54,0,STIP1
80,1,CHIC2
11,0,VSNL1
22,0,SDCCAG8
56,0,SDCCAG3
6,0,CDIPT
22,1,NCOA2
231,0,NCOA3
118,1,NCOA1
82,0,NCOA6
4,0,NCOA7
204,0,NCOA5
13,0,CISH
473,0,RIF1
268,0,PRDM14
331,0,SREK1
65,0,ERO1L
499,0,SMARCAD1
268,0,AP1S1
394,0,ZNF497
313,0,ZNF496
24,0,ERF
375,1,ERG
407,0,ZNF493
93,0,CBLL1
169,0,HAND2
4,0,ZNF490
40,0,ERH
726,0,RGAG4
3,0,MTRNR2L8
29,0,NDNL2
2,0,MTRNR2L1
2,0,MTRNR2L6
118,0,NLGN4X
243,0,NCR3
6,0,NCR2
335,0,NCR1
644,0,FBN1
30,0,SCN1B
4,0,SCN1A
17,0,FRYL
329,0,DEXI
37,0,IDI1
12,0,IDI2
12,0,TMEM185B
25,0,UBXN10
321,0,UBXN11
518,0,FCHSD1
166,0,FCHSD2
102,0,HIGD2A
282,0,HIGD2B
155,0,TRAIP
119,0,UBA52
73,0,MAN1C1
97,0,MESDC2
370,0,NID2
373,0,NID1
2,0,OR5B3
21,0,FCER1A
100,0,SOSTDC1
2,0,OR4D6
262,1,FANCG
278,1,FANCF
101,1,FANCE
39,1,FANCC
54,0,FANCB
569,1,FANCA
144,0,HNRNPAB
94,0,FANCM
411,0,FANCL
388,0,FANCI
75,0,CA5B
40,0,CA5A
47,0,F13B
294,0,HNRNPA3
93,0,HNRNPA0
173,0,HNRNPA1
31,0,HOXA7
37,0,HOXA6
38,0,HOXA5
18,0,HOXA4
91,0,HOXA3
90,0,HOXA2
34,0,HOXA1
256,0,IGLL1
388,0,IGLL5
29,1,HOXA9
269,0,CEP55
172,0,FUT5
35,0,B9D2
15,0,HSPD1
310,0,MTX2
67,0,MTX1
6,0,PNMT
109,0,LIAS
224,0,KRIT1
69,0,SCRIB
261,0,TYMS
637,0,TYMP
13,0,WWP2
7,0,WWP1
298,0,TPI1
42,0,PRTN3
72,0,CTSH
545,0,CTSK
30,0,CTSL
86,0,CTSA
20,0,CTSB
498,0,CTSC
311,0,CTSD
18,0,CTSE
199,0,CTSF
56,0,CTSG
378,0,CTSZ
714,0,CTSS
305,0,CTSV
344,0,CTSW
39,1,NFIB
9,0,INCA1
50,0,EMD
100,1,AFF4
115,1,AFF3
74,1,AFF1
130,0,KIAA0195
15,0,KIAA0196
88,0,UBA6
4,0,PDP1
9,0,PDP2
103,0,UBA5
273,0,UBA2
5,0,UBA3
45,0,UBA1
172,0,PWP1
336,0,PHF20
24,0,PHF23
153,0,PNO1
52,0,PENK
324,0,ZIM2
602,0,GPR65
8,0,GPR61
145,0,PNOC
35,0,GPR68
2,0,TDGF1
128,0,GNS
99,0,RPAP2
133,0,JARID2
8,0,GNE
55,0,RPAP1
76,0,TMEM37
156,0,TMEM33
8,0,NT5C1B
4,0,NT5C1A
25,0,POGK
198,0,C10orf107
5,0,SDS
915,0,POGZ
4,0,ACRC
145,0,PRUNE2
92,0,PEX11G
100,0,NRCAM
17,0,PNLIP
483,0,LYZ
513,0,LYN
3,0,PRH1
646,0,LY9
4,0,IP6K3
229,0,IP6K2
53,0,IP6K1
341,0,MYO15A
111,0,NFKBIB
48,0,NFKBIA
165,0,NFKBID
335,1,NFKBIE
116,0,NFKBIZ
393,0,PLAC8
3,0,NR5A1
169,0,RPGRIP1
122,0,DLX5
38,0,DLX6
11,0,DLX1
7,0,DLX2
62,0,DLX3
253,0,ACVRL1
421,0,GATAD1
61,0,PDGFC
549,1,VAV1
512,0,VAV3
60,0,VAV2
63,1,TP63
127,0,NR6A1
220,0,MARS2
523,0,PYGO1
96,0,PYGO2
6,0,CRHBP
712,0,FERMT2
583,0,FERMT3
143,1,CRNKL1
686,1,WWTR1
646,0,WDR90
286,0,SYNGR4
59,0,PRPH2
62,0,USP6NL
16,0,RABGEF1
4,0,USP12
79,0,USP13
69,0,USP10
797,0,USP11
84,0,USP16
92,0,USP14
60,0,USP15
4,0,USP18
125,0,USP19
2,0,INPP1
457,0,RLTPR
366,0,TAP1
15,0,CRKL
137,0,UBAC2
15,0,UBAC1
28,0,MT1M
107,0,SUPT5H
97,0,RETN
44,0,RPTN
96,0,FXR1
131,0,FXR2
43,0,CYP4X1
156,0,RHBDD3
30,0,RHBDD1
354,0,KLC1
417,0,KLC2
308,0,KLC3
101,0,KLC4
224,0,ARPC5L
132,0,CHCHD2
48,0,CHCHD3
132,0,RPL7A
245,0,CHCHD6
4,1,CHCHD7
221,0,CHCHD4
122,0,CHCHD5
143,0,OVCA2
457,0,ZNF519
9,0,NR2E3
187,0,ZNF513
352,0,ZNF510
14,0,ZNF511
124,0,ZNF516
419,0,ZNF514
486,0,TSPYL4
436,0,TSPYL5
2,0,TSPYL6
146,0,TSPYL1
374,0,TSPYL2
24,0,XIRP2
389,0,VWF
2,1,CDH17
385,0,ARHGAP39
65,0,NTN1
2,0,NTN3
6,0,NTN4
486,0,NTN5
30,0,SI
2,0,IFNA21
437,0,B4GALNT1
20,0,B4GALNT3
157,0,NDE1
94,0,NUDC
19,0,DEFA6
15,0,DEFA5
17,0,DEFA4
31,0,DEFA1
663,0,NUMBL
54,0,PDCD2L
303,0,NRP1
486,0,NRP2
2,0,SPHKAP
550,0,MAGED4B
69,0,GSTA4
162,0,GSTA5
104,0,GSTA1
11,0,GSTA2
8,0,GSTA3
4,0,DYNLT1
40,0,DYNLT3
354,0,STRAP
199,0,STRA8
164,0,STRA6
5,0,SIGLEC15
402,0,SIGLEC10
53,0,SIGLEC11
359,0,KIFC2
4,0,KIFC3
612,0,NLGN1
552,0,SYNPO2
273,0,DMRT1
6,0,DMRT2
23,0,DMRT3
164,0,PROS1
69,0,CRADD
52,0,NCKAP5L
