label	gene
downregulated.stress	DCXR
downregulated.stress	GSTA1
downregulated.stress	GSTA2
downregulated.stress	GSTA3
downregulated.stress	GSTM2
downregulated.stress	GSTM3
downregulated.stress	GSTM5
downregulated.stress	GSTP1
downregulated.stress	NR1D2
downregulated.stress	SLC2A8
downregulated.stress	VDR
downregulated.stress	CPT1A
downregulated.stress	CPT1C
downregulated.stress	CTSW
downregulated.stress	HSPB1
downregulated.stress	RARB
downregulated.stress	AGXT2
downregulated.stress	DBP
downregulated.stress	NR1D1
downregulated.stress	NR1H2
downregulated.stress	NR1H3
downregulated.stress	RORC
downregulated.stress	SLC2A10
downregulated.stress	SLC2A4
downregulated.stress	SLC37A1
downregulated.stress	SLC37A4
downregulated.stress	AKR1B15
downregulated.stress	AKR1C3
downregulated.stress	NFIL3
downregulated.stress	CTSB
downregulated.stress	CTSO
downregulated.stress	FBXL20
downregulated.stress	NR1H4
downregulated.stress	RARG
downregulated.stress	SLC2A1
downregulated.stress	SLC2A2
downregulated.stress	SLC31A2
downregulated.stress	SLC7A13
downregulated.stress	SLC7A2
downregulated.stress	ABCB1
downregulated.stress	AKR1C1
downregulated.stress	DHRS4
downregulated.stress	FBXL18
downregulated.stress	IHH
downregulated.stress	NR1I2
downregulated.stress	RARA
downregulated.stress	SLC2A14
downregulated.stress	SLC2A6
downregulated.stress	ACSBG1
downregulated.stress	ALDH1A1
downregulated.stress	CPT1B
downregulated.stress	CTSK
downregulated.stress	CTSS
downregulated.stress	CYP4F8
downregulated.stress	ELOVL3
downregulated.stress	GOLT1A
downregulated.stress	HSPA5
downregulated.stress	ITM2A
downregulated.stress	NR1I3
downregulated.stress	PGAP2
downregulated.stress	SLC2A11
downregulated.stress	SLC2A9
downregulated.stress	THRB
downregulated.stress	TINAGL1
downregulated.stress	AKR1C2
downregulated.stress	AKR1C4
downregulated.stress	AKR1C8P
downregulated.stress	AKR7A3
downregulated.stress	B3GALT4
downregulated.stress	CTSC
downregulated.stress	DHH
downregulated.stress	DNAJC12
downregulated.stress	FBXL7
downregulated.stress	LGI4
downregulated.stress	LINGO3
downregulated.stress	LINGO4
downregulated.stress	LRG1
downregulated.stress	MAPK13
downregulated.stress	MMP3
downregulated.stress	P4HA3
downregulated.stress	SHH
downregulated.stress	SKP2
downregulated.stress	SPINT1
downregulated.stress	ABHD8
downregulated.stress	ACAT1
downregulated.stress	CBR3
downregulated.stress	CYP4X1
downregulated.stress	DAGLB
downregulated.stress	GOLT1B
downregulated.stress	HSDL1
downregulated.stress	LIPA
downregulated.stress	SLC27A1
downregulated.stress	SLC27A3
downregulated.stress	SLC2A5
downregulated.stress	SLC2A7
downregulated.stress	SLC7A8
downregulated.stress	SLC7A9
downregulated.stress	VASN
downregulated.stress	ACAA2
downregulated.stress	ACSL6
downregulated.stress	ACSS2
downregulated.stress	ALDH1B1
downregulated.stress	ALDH2
downregulated.stress	ALDH8A1
downregulated.stress	CHAD
downregulated.stress	CHADL
downregulated.stress	CNN1
downregulated.stress	CPA4
downregulated.stress	CPN2
downregulated.stress	CYP4F12
downregulated.stress	EPPIN
downregulated.stress	EPPIN-WFDC6
downregulated.stress	FRRS1
downregulated.stress	LGI1
downregulated.stress	LRRC26
downregulated.stress	MFSD11
downregulated.stress	MFSD8
downregulated.stress	NFILZ
downregulated.stress	NXN
downregulated.stress	OAT
downregulated.stress	PER3
downregulated.stress	SEC14L3
downregulated.stress	SLC31A1
downregulated.stress	SLC7A3
downregulated.stress	SPINT4
downregulated.stress	TEF
downregulated.stress	TRIL
downregulated.stress	TTBK2
downregulated.stress	WFDC6
downregulated.stress	BPIFB2
downregulated.stress	CCNG2
downregulated.stress	CHIA
downregulated.stress	CYP4A11
downregulated.stress	CYP4F2
downregulated.stress	CYP4F3
downregulated.stress	DNAJC1
downregulated.stress	EPHX2
downregulated.stress	EPHX3
downregulated.stress	FBXL3
downregulated.stress	FKBP1B
downregulated.stress	FKBP7
downregulated.stress	FUCA1
downregulated.stress	GCSH
downregulated.stress	HLF
downregulated.stress	MEST
downregulated.stress	OVGP1
downregulated.stress	P4HTM
downregulated.stress	PGPEP1
downregulated.stress	SEC14L1
downregulated.stress	SERHL2
downregulated.stress	SLC7A7
downregulated.stress	TFPI
downregulated.stress	UTP23
downregulated.stress	ACAA1
downregulated.stress	ACSL3
downregulated.stress	ALDH1A2
downregulated.stress	CD36
downregulated.stress	CEL
downregulated.stress	CHI3L1
downregulated.stress	CHI3L2
downregulated.stress	CHIT1
downregulated.stress	CHKA
downregulated.stress	CPA6
downregulated.stress	CYP19A1
downregulated.stress	CYP4A22
downregulated.stress	CYP4B1
downregulated.stress	CYP4F11
downregulated.stress	CYP4F22
downregulated.stress	CYP4V2
downregulated.stress	CYP4Z1
downregulated.stress	DGKQ
downregulated.stress	DHRS11
downregulated.stress	DNAJC16
downregulated.stress	DNAJC5
downregulated.stress	FBXL13
downregulated.stress	FBXL14
downregulated.stress	FBXL15
downregulated.stress	FBXL17
downregulated.stress	FBXL2
downregulated.stress	GRPEL1
downregulated.stress	ITM2B
downregulated.stress	ITM2C
downregulated.stress	MAST4
downregulated.stress	MMP8
downregulated.stress	NR5A2
downregulated.stress	PLTP
downregulated.stress	PRPS2
downregulated.stress	PTGR1
downregulated.stress	SCARB2
downregulated.stress	SDS
downregulated.stress	SEC14L5
downregulated.stress	SLC22A11
downregulated.stress	SLC25A44
downregulated.stress	SLC27A2
downregulated.stress	SLC27A6
downregulated.stress	SLC7A11
downregulated.stress	TAP1
downregulated.stress	
downregulated.stress	ABCB10
downregulated.stress	ABCB5
downregulated.stress	ABCB8
downregulated.stress	ABHD4
downregulated.stress	ACSBG2
downregulated.stress	ACSL1
downregulated.stress	BPIFA1
downregulated.stress	BPIFA2
downregulated.stress	BPIFA3
downregulated.stress	BPIFB1
downregulated.stress	BPIFB3
downregulated.stress	BPIFB4
downregulated.stress	BPIFB6
downregulated.stress	BRIX1
downregulated.stress	CHAC1
downregulated.stress	CPA5
downregulated.stress	CPO
downregulated.stress	DHRS4L2
downregulated.stress	DNAJC2
downregulated.stress	DNAJC24
downregulated.stress	DNAJC3
downregulated.stress	EIF5A2
downregulated.stress	ETNPPL
downregulated.stress	FBXL19
downregulated.stress	FBXL22
downregulated.stress	FBXL5
downregulated.stress	FBXL6
downregulated.stress	FKBP14
downregulated.stress	FRRS1L
downregulated.stress	GPX3
downregulated.stress	GRPEL2
downregulated.stress	INPP5F
downregulated.stress	LIPJ
downregulated.stress	MAN1A1
downregulated.stress	MAST3
downregulated.stress	MMP12
downregulated.stress	NOTCH4
downregulated.stress	PER2
downregulated.stress	PHYKPL
downregulated.stress	REELD1
downregulated.stress	SEC14L2
downregulated.stress	SEC14L4
downregulated.stress	SLC22A1
downregulated.stress	STARD5
downregulated.stress	THNSL1
downregulated.stress	THNSL2
downregulated.stress	YPEL2
downregulated.stress	ABCB11
downregulated.stress	ABHD14A
downregulated.stress	ABHD14B
downregulated.stress	ACADSB
downregulated.stress	ACE2
downregulated.stress	ACSL4
downregulated.stress	AKR7A2
downregulated.stress	ATP1A2
downregulated.stress	CBFA2T2
downregulated.stress	CMPK2
downregulated.stress	CPA1
downregulated.stress	CPA3
downregulated.stress	CPB2
downregulated.stress	CPTP
downregulated.stress	DNAJC18
downregulated.stress	EIF2S3
downregulated.stress	EIF2S3B
downregulated.stress	ELOVL6
downregulated.stress	EPHX4
downregulated.stress	EVA1C
downregulated.stress	FAM43A
downregulated.stress	FBXL16
downregulated.stress	GPC2
downregulated.stress	GSPT1
downregulated.stress	GSPT2
downregulated.stress	HAVCR2
downregulated.stress	HSPA9
downregulated.stress	KANK3
downregulated.stress	LIPF
downregulated.stress	LIPK
downregulated.stress	LIPM
downregulated.stress	LIPN
downregulated.stress	LRP11
downregulated.stress	MAPK11
downregulated.stress	MAPRE2
downregulated.stress	MAPRE3
downregulated.stress	MFSD10
downregulated.stress	MFSD14A
downregulated.stress	MFSD14B
downregulated.stress	MMP10
downregulated.stress	MMP20
downregulated.stress	MTM1
downregulated.stress	NHP2
downregulated.stress	PCYT1A
downregulated.stress	PDIA2
downregulated.stress	PFKL
downregulated.stress	PMM1
downregulated.stress	PRSS16
downregulated.stress	PTRHD1
downregulated.stress	REG1A
downregulated.stress	SDSL
downregulated.stress	SLC22A12
downregulated.stress	SLC22A23
downregulated.stress	SLC9A1
downregulated.stress	SOD2
downregulated.stress	SPINT2
downregulated.stress	STARD4
downregulated.stress	SUCLG1
downregulated.stress	TAP2
downregulated.stress	TENT5A
downregulated.stress	TENT5B
downregulated.stress	TENT5C
downregulated.stress	TENT5D
downregulated.stress	TPM2
downregulated.stress	TTC27
downregulated.stress	WFDC8
downregulated.stress	ABCB4
downregulated.stress	ABCF1
downregulated.stress	ACOT1
downregulated.stress	ACOT2
downregulated.stress	ACOT4
downregulated.stress	ACOX3
downregulated.stress	ACP2
downregulated.stress	ACSM3
downregulated.stress	ALDH1A3
downregulated.stress	ASS1
downregulated.stress	ATP1A4
downregulated.stress	CCNA1
downregulated.stress	CCND2
downregulated.stress	CCNE2
downregulated.stress	CES1
downregulated.stress	CES2
downregulated.stress	CES5A
downregulated.stress	CHCHD10
downregulated.stress	CLIC3
downregulated.stress	CPA2
downregulated.stress	CPB1
downregulated.stress	DEPDC7
downregulated.stress	DNAJC17
downregulated.stress	DNAJC21
downregulated.stress	DNAJC30
downregulated.stress	DNAJC4
downregulated.stress	DNAJC5B
downregulated.stress	DNAJC5G
downregulated.stress	DNAJC7
downregulated.stress	DNAJC9
downregulated.stress	DOCK4
downregulated.stress	EIF4A1
downregulated.stress	FBXO32
downregulated.stress	FKBP15
downregulated.stress	FKBP5
downregulated.stress	FKBPL
downregulated.stress	GLIS2
downregulated.stress	GLUL
downregulated.stress	GNPTAB
downregulated.stress	GSTO2
downregulated.stress	GSTT2
downregulated.stress	HAAO
downregulated.stress	HAVCR1
downregulated.stress	IL17C
downregulated.stress	IMPA2
downregulated.stress	INPP5K
downregulated.stress	ITGA7
downregulated.stress	KIRREL1
downregulated.stress	KIRREL2
downregulated.stress	KLHL24
downregulated.stress	MAPK8
downregulated.stress	MED7
downregulated.stress	MMP15
downregulated.stress	MMP26
downregulated.stress	MMP27
downregulated.stress	MPP7
downregulated.stress	NR5A1
downregulated.stress	PCYT1B
downregulated.stress	PER1
downregulated.stress	PFKM
downregulated.stress	PIK3R3
downregulated.stress	PLB1
downregulated.stress	PLBD2
downregulated.stress	PWP2
downregulated.stress	REG1B
downregulated.stress	SBK1
downregulated.stress	SEC14L6
downregulated.stress	SESN3
downregulated.stress	SLC19A3
downregulated.stress	SLC22A3
downregulated.stress	SLC22A4
downregulated.stress	SLC27A4
downregulated.stress	SLC27A5
downregulated.stress	SLC7A10
downregulated.stress	SOAT1
downregulated.stress	SYNGR3
downregulated.stress	TENM3
downregulated.stress	TIMD4
downregulated.stress	TJP3
downregulated.stress	TMEM170B
downregulated.stress	TMX1
downregulated.stress	TMX3
downregulated.stress	TP53INP1
downregulated.stress	TPM1
downregulated.stress	TTC9
downregulated.stress	WDR47
downregulated.stress	ACOX2
downregulated.stress	ACP3
downregulated.stress	ACSM1
downregulated.stress	ACSM2A
downregulated.stress	ACSM2B
downregulated.stress	ACSM4
downregulated.stress	ACSM5
downregulated.stress	AOX1
downregulated.stress	AQP2
downregulated.stress	AQP6
downregulated.stress	ARMC9
downregulated.stress	ARNTL
downregulated.stress	ASPG
downregulated.stress	ATP12A
downregulated.stress	ATP2A2
downregulated.stress	ATP2C2
downregulated.stress	ATP4A
downregulated.stress	ATP8B2
downregulated.stress	AZIN2
downregulated.stress	BAAT
downregulated.stress	BCL2L11
downregulated.stress	C1D
downregulated.stress	C9orf116
downregulated.stress	CABP1
downregulated.stress	CDIP1
downregulated.stress	CES3
downregulated.stress	CLEC19A
downregulated.stress	CLN3
downregulated.stress	CRELD2
downregulated.stress	CTNS
downregulated.stress	CYB5A
downregulated.stress	DDX47
downregulated.stress	DENND2C
downregulated.stress	DIS3
downregulated.stress	DISP1
downregulated.stress	DKC1
downregulated.stress	DNTTIP2
downregulated.stress	ECE1
downregulated.stress	EEF1A1
downregulated.stress	EEF1A2
downregulated.stress	EFNA3
downregulated.stress	EIF3E
downregulated.stress	ERP27
downregulated.stress	FAM13C
downregulated.stress	FKBP9
downregulated.stress	GCH1
downregulated.stress	GCNT1
downregulated.stress	GFPT2
downregulated.stress	GLS
downregulated.stress	GRWD1
downregulated.stress	GSTT2B
downregulated.stress	HCCS
downregulated.stress	HSD11B1L
downregulated.stress	HSPD1
downregulated.stress	HSPE1
downregulated.stress	HYOU1
downregulated.stress	IL17A
downregulated.stress	IL17F
downregulated.stress	IL25
downregulated.stress	IRGM
downregulated.stress	ITGA1
downregulated.stress	KLHDC1
downregulated.stress	LATS2
downregulated.stress	LDHD
downregulated.stress	MAPK10
downregulated.stress	MAPK3
downregulated.stress	MAST2
downregulated.stress	MGAM
downregulated.stress	MICALL2
downregulated.stress	MMD
downregulated.stress	MMP13
downregulated.stress	MMP16
downregulated.stress	MPP1
downregulated.stress	NODAL
downregulated.stress	OGFOD1
downregulated.stress	OSBPL6
downregulated.stress	P4HB
downregulated.stress	PAQR3
downregulated.stress	PDIA3
downregulated.stress	PDILT
downregulated.stress	PDK4
downregulated.stress	PLEKHA8
downregulated.stress	POLR1B
downregulated.stress	POLR2F
downregulated.stress	POLR2L
downregulated.stress	PRPS1
downregulated.stress	PRPS1L1
downregulated.stress	REG3A
downregulated.stress	REG3G
downregulated.stress	REG4
downregulated.stress	RPF2
downregulated.stress	RPS6KA5
downregulated.stress	RUNX1T1
downregulated.stress	SCN3B
downregulated.stress	SERAC1
downregulated.stress	SGK1
downregulated.stress	SLC16A10
downregulated.stress	SLC19A2
downregulated.stress	SLC1A6
downregulated.stress	SLC22A10
downregulated.stress	SLC22A14
downregulated.stress	SLC22A24
downregulated.stress	SLC22A25
downregulated.stress	SLC22A6
downregulated.stress	SLC22A9
downregulated.stress	SLC25A19
downregulated.stress	SLC7A5
downregulated.stress	SLC7A6
downregulated.stress	SOX2
downregulated.stress	SRPK2
downregulated.stress	STK32A
downregulated.stress	TAGLN
downregulated.stress	TENM2
downregulated.stress	TEX15
downregulated.stress	TIMM9
downregulated.stress	TLN2
downregulated.stress	TMX4
downregulated.stress	TNNI3
downregulated.stress	TSFM
downregulated.stress	TTC12
downregulated.stress	TUFM
downregulated.stress	VAT1L
downregulated.stress	WDR18
downregulated.stress	ZFYVE1
downregulated.stress	ZNF160
downregulated.stress	ZNF665
downregulated.stress	ABAT
downregulated.stress	ABCG1
downregulated.stress	ABCG4
downregulated.stress	ABHD5
downregulated.stress	ACAT2
downregulated.stress	ACOT6
downregulated.stress	ACP4
downregulated.stress	ACP6
downregulated.stress	ADH4
downregulated.stress	ADH6
downregulated.stress	ADH7
downregulated.stress	ADI1
downregulated.stress	AGMO
downregulated.stress	AGO3
downregulated.stress	AHR
downregulated.stress	ARHGEF28
downregulated.stress	ARHGEF3
downregulated.stress	ARSD
downregulated.stress	ASIC2
downregulated.stress	ATP1A1
downregulated.stress	ATP7B
downregulated.stress	BBOX1
downregulated.stress	BPHL
downregulated.stress	C1GALT1C1
downregulated.stress	C1GALT1C1L
downregulated.stress	CACNA2D1
downregulated.stress	CBR1
downregulated.stress	CD248
downregulated.stress	CD93
downregulated.stress	CDK2AP2
downregulated.stress	CELF2
downregulated.stress	CELF5
downregulated.stress	CRYZL1
downregulated.stress	CUX1
downregulated.stress	CYB561
downregulated.stress	DDIT4L
downregulated.stress	DIRAS2
downregulated.stress	DLL3
downregulated.stress	DMPK
downregulated.stress	DNAJC11
downregulated.stress	DNAJC14
downregulated.stress	DNAJC25
downregulated.stress	DYRK3
downregulated.stress	EAF2
downregulated.stress	EBNA1BP2
downregulated.stress	EFCAB12
downregulated.stress	EIF3C
downregulated.stress	EIF3CL
downregulated.stress	EIF4EBP2
downregulated.stress	ETF1
downregulated.stress	FA2H
downregulated.stress	FAXC
downregulated.stress	FBN1
downregulated.stress	FBXO33
downregulated.stress	FGF18
downregulated.stress	FGF9
downregulated.stress	FKBP10
downregulated.stress	FKBP4
downregulated.stress	FKBP8
downregulated.stress	GAA
downregulated.stress	GADD45B
downregulated.stress	GALE
downregulated.stress	GANC
downregulated.stress	GCNT2
downregulated.stress	GCNT3
downregulated.stress	GLYAT
downregulated.stress	GMCL1
downregulated.stress	GPD1
downregulated.stress	GPD1L
downregulated.stress	GXYLT2
downregulated.stress	HEATR5A
downregulated.stress	HEATR5B
downregulated.stress	HIP1
downregulated.stress	HSD17B14
downregulated.stress	HSPA1A
downregulated.stress	HSPA1B
downregulated.stress	HYAL1
downregulated.stress	ICA1
downregulated.stress	IMPA1
downregulated.stress	ISG15
downregulated.stress	KIRREL3
downregulated.stress	KYNU
downregulated.stress	LYSMD4
downregulated.stress	MAP2
downregulated.stress	MAPK14
downregulated.stress	MAPK6
downregulated.stress	MGAM2
downregulated.stress	MKNK2
downregulated.stress	MME
downregulated.stress	MRPL15
downregulated.stress	MRPS23
downregulated.stress	MYORG
downregulated.stress	NEDD9
downregulated.stress	NGDN
downregulated.stress	NLGN1
downregulated.stress	NLGN2
downregulated.stress	NME1
downregulated.stress	NME3
downregulated.stress	NOC4L
downregulated.stress	NPAS4
downregulated.stress	NXF1
downregulated.stress	OGDHL
downregulated.stress	OSBPL7
downregulated.stress	PACS2
downregulated.stress	PAIP2B
downregulated.stress	PAM16
downregulated.stress	PC
downregulated.stress	PFKP
downregulated.stress	PGP
downregulated.stress	PLA2G15
downregulated.stress	PLD3
downregulated.stress	PPP1R12B
downregulated.stress	PREPL
downregulated.stress	PSME3
downregulated.stress	PURG
downregulated.stress	RANBP6
downregulated.stress	RBM19
downregulated.stress	RDH13
downregulated.stress	REEP6
downregulated.stress	RPS6KA2
downregulated.stress	RRP12
downregulated.stress	RRP7A
downregulated.stress	SCARA3
downregulated.stress	SCPEP1
downregulated.stress	SDHA
downregulated.stress	SEL1L
downregulated.stress	SGTB
downregulated.stress	SI
downregulated.stress	SLC1A3
downregulated.stress	SLC22A15
downregulated.stress	SLC22A17
downregulated.stress	SLC26A7
downregulated.stress	SLC7A1
downregulated.stress	SLC7A14
downregulated.stress	SLC7A4
downregulated.stress	SNAP25
downregulated.stress	SNRPN
downregulated.stress	SOAT2
downregulated.stress	SORBS1
downregulated.stress	SOX30
downregulated.stress	SOX4
downregulated.stress	SOX6
downregulated.stress	SQSTM1
downregulated.stress	SSBP2
downregulated.stress	SUCLA2
downregulated.stress	SVOPL
downregulated.stress	SYP
downregulated.stress	TAGLN3
downregulated.stress	TBL3
downregulated.stress	TENM4
downregulated.stress	TOMM40
downregulated.stress	TOMM40L
downregulated.stress	TOR1AIP2
downregulated.stress	TOX4
downregulated.stress	TSC22D2
downregulated.stress	TTC9B
downregulated.stress	VAT1
downregulated.stress	WDR46
downregulated.stress	WIPI1
downregulated.stress	WSCD2
downregulated.stress	ZC3H15
downregulated.stress	ABCA5
downregulated.stress	ABCA7
downregulated.stress	ABCC2
downregulated.stress	ABCC3
downregulated.stress	ABCC8
downregulated.stress	ABCD3
downregulated.stress	ACAD9
downregulated.stress	ACER2
downregulated.stress	ACHE
downregulated.stress	ACO1
downregulated.stress	ACSM6
downregulated.stress	AFDN
downregulated.stress	AGXT
downregulated.stress	AHNAK2
downregulated.stress	ALAD
downregulated.stress	ALDH6A1
downregulated.stress	AMT
downregulated.stress	ARG2
downregulated.stress	ARHGAP20
downregulated.stress	ARHGEF12
downregulated.stress	ARNTL2
downregulated.stress	ARRDC4
downregulated.stress	ATP7A
downregulated.stress	C1orf226
downregulated.stress	C1QBP
downregulated.stress	CA5B
downregulated.stress	CBR4
downregulated.stress	CCND3
downregulated.stress	CD302
downregulated.stress	CDON
downregulated.stress	CELF4
downregulated.stress	CES4A
downregulated.stress	CLIC4
downregulated.stress	CLVS1
downregulated.stress	CNN2
downregulated.stress	CNN3
downregulated.stress	CNNM4
downregulated.stress	COX6B2
downregulated.stress	CREG1
downregulated.stress	CTH
downregulated.stress	CTHRC1
downregulated.stress	D2HGDH
downregulated.stress	DDX39A
downregulated.stress	DDX56
downregulated.stress	DLK2
downregulated.stress	DNAJB4
downregulated.stress	DNAJC25-GNG10
downregulated.stress	DPP7
downregulated.stress	DYNLL2
downregulated.stress	EIF6
downregulated.stress	EMG1
downregulated.stress	ENPP2
downregulated.stress	ERN1
downregulated.stress	ESRP1
downregulated.stress	ESRP2
downregulated.stress	ESYT3
downregulated.stress	EXOSC4
downregulated.stress	FKBP11
downregulated.stress	FKBP1A
downregulated.stress	FKBP1C
downregulated.stress	FKBP3
downregulated.stress	FKBP6
downregulated.stress	FOXP2
downregulated.stress	FZD5
downregulated.stress	GCDH
downregulated.stress	GCLC
downregulated.stress	GK
downregulated.stress	GLB1L
downregulated.stress	GLB1L3
downregulated.stress	GLTPD2
downregulated.stress	GLYATL1
downregulated.stress	GLYATL1B
downregulated.stress	GLYATL2
downregulated.stress	GLYATL3
downregulated.stress	GNB5
downregulated.stress	GRAMD1C
downregulated.stress	GRK6
downregulated.stress	GSN
downregulated.stress	GSTO1
downregulated.stress	GSTT4
downregulated.stress	HADHB
downregulated.stress	HECA
downregulated.stress	HPX
downregulated.stress	HS6ST1
downregulated.stress	HSPH1
downregulated.stress	IL15
downregulated.stress	IMP3
downregulated.stress	IMP4
downregulated.stress	ISCA1
downregulated.stress	ITGA2B
downregulated.stress	ITGAL
downregulated.stress	ITGAV
downregulated.stress	ITPKA
downregulated.stress	KANK2
downregulated.stress	KCNMA1
downregulated.stress	KCNT2
downregulated.stress	KCNU1
downregulated.stress	KCTD13
downregulated.stress	KDM7A
downregulated.stress	KIF3A
downregulated.stress	LAMP2
downregulated.stress	LMCD1
downregulated.stress	LPIN1
downregulated.stress	LRRC17
downregulated.stress	MAPK8IP1
downregulated.stress	MAPK9
downregulated.stress	MCM9
downregulated.stress	MDM2
downregulated.stress	MFSD1
downregulated.stress	MFSD9
downregulated.stress	MLF1
downregulated.stress	MOSPD2
downregulated.stress	MPST
downregulated.stress	MRPL20
downregulated.stress	MRPS12
downregulated.stress	MVK
downregulated.stress	MYO7B
downregulated.stress	MYRFL
downregulated.stress	NBEA
downregulated.stress	NDRG1
downregulated.stress	NDRG4
downregulated.stress	NIP7
downregulated.stress	NLGN3
downregulated.stress	NLGN4X
downregulated.stress	NLGN4Y
downregulated.stress	NLK
downregulated.stress	NOL8
downregulated.stress	NPAS3
downregulated.stress	NPL
downregulated.stress	NUMBL
downregulated.stress	OPA3
downregulated.stress	OSBPL1A
downregulated.stress	PACS1
downregulated.stress	PCBP3
downregulated.stress	PELI1
downregulated.stress	PERP
downregulated.stress	PFKFB4
downregulated.stress	PGM2L1
downregulated.stress	PGPEP1L
downregulated.stress	PML
downregulated.stress	POLR1D
downregulated.stress	PRICKLE1
downregulated.stress	PRKAG2
downregulated.stress	PRKAR2B
downregulated.stress	PSD2
downregulated.stress	QPCT
downregulated.stress	RAD50
downregulated.stress	REEP2
downregulated.stress	RGCC
downregulated.stress	RGS17
downregulated.stress	RHEBL1
downregulated.stress	RIDA
downregulated.stress	RNF150
downregulated.stress	RPS6KB1
downregulated.stress	RUNDC3B
downregulated.stress	RXRG
downregulated.stress	SCNN1G
downregulated.stress	SDE2
downregulated.stress	SDHB
downregulated.stress	SERPINB1
downregulated.stress	SESN2
downregulated.stress	SFRP1
downregulated.stress	SIRT4
downregulated.stress	SLC16A4
downregulated.stress	SLC1A4
downregulated.stress	SLC22A13
downregulated.stress	SLC22A2
downregulated.stress	SLC22A31
downregulated.stress	SLC22A5
downregulated.stress	SLC22A8
downregulated.stress	SLC29A1
downregulated.stress	SLC30A3
downregulated.stress	SLC30A4
downregulated.stress	SLC48A1
downregulated.stress	SLC9A3R1
downregulated.stress	SLC9A5
downregulated.stress	SMPD1
downregulated.stress	SMPDL3B
downregulated.stress	SOX11
downregulated.stress	SOX8
downregulated.stress	SPAG9
downregulated.stress	SPATA17
downregulated.stress	STAR
downregulated.stress	STAT2
downregulated.stress	STK32B
downregulated.stress	STK32C
downregulated.stress	STK38L
downregulated.stress	SUCLG2
downregulated.stress	SURF6
downregulated.stress	SVOP
downregulated.stress	SYNJ1
downregulated.stress	SYPL1
downregulated.stress	TAGLN2
downregulated.stress	TBC1D2
downregulated.stress	TBPL1
downregulated.stress	TCP11L2
downregulated.stress	TENM1
downregulated.stress	TMCC3
downregulated.stress	TOB1
downregulated.stress	TPM3
downregulated.stress	TST
downregulated.stress	TTC30A
downregulated.stress	TTC9C
downregulated.stress	TTPA
downregulated.stress	TUT1
downregulated.stress	UNC5B
downregulated.stress	UPP1
downregulated.stress	VWA5A
downregulated.stress	WDR19
downregulated.stress	WDR26
downregulated.stress	WDR36
downregulated.stress	WDR55
downregulated.stress	WIF1
downregulated.stress	WNK3
downregulated.stress	XYLT1
downregulated.stress	ZCCHC24
downregulated.stress	ZNF208
downregulated.stress	ZNF347
downregulated.stress	ZNF365
downregulated.stress	ABCA1
downregulated.stress	ABCC4
downregulated.stress	ABHD6
downregulated.stress	ABTB2
downregulated.stress	ADH1A
downregulated.stress	ADH1B
downregulated.stress	ADH1C
downregulated.stress	ADH5
downregulated.stress	AGO2
downregulated.stress	AGTR1
downregulated.stress	AK9
downregulated.stress	ALAS1
downregulated.stress	ALDH4A1
downregulated.stress	ARHGAP27
downregulated.stress	ARHGEF1
downregulated.stress	ARHGEF18
downregulated.stress	ARHGEF2
downregulated.stress	ARRDC3
downregulated.stress	ARSA
downregulated.stress	ASB4
downregulated.stress	ATP8A1
downregulated.stress	ATP8B3
downregulated.stress	BACE1
downregulated.stress	BAIAP3
downregulated.wound	VCAN
downregulated.wound	FOS
downregulated.wound	EGR1
downregulated.wound	IFIT3
downregulated.wound	TIMP1
downregulated.wound	CCL2
downregulated.wound	ARG1
downregulated.wound	CA2
downregulated.wound	CD163
downregulated.wound	STEAP1
downregulated.wound	TNC
downregulated.wound	SPP1
downregulated.wound	STEAP1B
downregulated.wound	CCL8
downregulated.wound	SCD
downregulated.wound	TGFB1
downregulated.wound	AREG
downregulated.wound	CCR5
downregulated.wound	SLC11A1
downregulated.wound	TNNT1
downregulated.wound	CFL2
downregulated.wound	ELOVL6
downregulated.wound	KLHL41
downregulated.wound	PLEKHO1
downregulated.wound	POSTN
downregulated.wound	PPP1R12A
downregulated.wound	SERPINE1
downregulated.wound	SIX1
downregulated.wound	THBS1
downregulated.wound	ARHGDIB
downregulated.wound	ARPC1B
downregulated.wound	CD53
downregulated.wound	CTSS
downregulated.wound	CXCL8
downregulated.wound	CYBB
downregulated.wound	EMB
downregulated.wound	GADD45A
downregulated.wound	HMOX1
downregulated.wound	MYLPF
downregulated.wound	PAPSS2
downregulated.wound	PTGS2
downregulated.wound	RARRES1
downregulated.wound	SDS
downregulated.wound	SLPI
downregulated.wound	STMN2
downregulated.wound	TNNC2
downregulated.wound	TNNI2
downregulated.wound	ACSL4
downregulated.wound	ACTC1
downregulated.wound	ACTG1
downregulated.wound	ALDH1A1
downregulated.wound	CCL27
downregulated.wound	IL6
downregulated.wound	LCP1
downregulated.wound	NR4A3
downregulated.wound	PDPN
downregulated.wound	PYGM
downregulated.wound	SELP
downregulated.wound	SMAP2
downregulated.wound	SPI1
downregulated.wound	TNNT3
downregulated.wound	BIN1
downregulated.wound	CASP3
downregulated.wound	CD14
downregulated.wound	CDO1
downregulated.wound	CKM
downregulated.wound	FASN
downregulated.wound	FN1
downregulated.wound	HPSE
downregulated.wound	IFNAR1
downregulated.wound	LYN
downregulated.wound	MRC1
downregulated.wound	RRBP1
downregulated.wound	SELL
downregulated.wound	TNFRSF12A
downregulated.wound	CARHSP1
downregulated.wound	CCDC88A
downregulated.wound	CTSC
